ID,ID Partido,Temperatura,Unidad
19883,19883,18.49,Centigrados
19884,19884,15.72,Centigrados
19885,19885,28.04,Centigrados
19886,19886,14.18,Centigrados
19887,19887,23.93,Centigrados
19888,19888,16.87,Centigrados
19889,19889,24.84,Centigrados
19890,19890,25.29,Centigrados
19891,19891,25.24,Centigrados
19892,19892,15.72,Centigrados
19893,19893,20.39,Centigrados
19894,19894,21.82,Centigrados
19895,19895,27.54,Centigrados
19896,19896,18.13,Centigrados
19897,19897,24.39,Centigrados
19898,19898,25.89,Centigrados
19899,19899,26.17,Centigrados
19900,19900,25.72,Centigrados
19901,19901,16.88,Centigrados
19902,19902,22.98,Centigrados
19903,19903,15.87,Centigrados
19904,19904,18.83,Centigrados
19905,19905,14.47,Centigrados
19906,19906,28.96,Centigrados
19907,19907,16.39,Centigrados
19908,19908,29.24,Centigrados
19909,19909,26.71,Centigrados
19910,19910,29.98,Centigrados
19911,19911,20.66,Centigrados
19912,19912,29.21,Centigrados
19913,19913,29.77,Centigrados
19914,19914,31.37,Centigrados
19915,19915,20.05,Centigrados
19916,19916,27.65,Centigrados
19917,19917,17.52,Centigrados
19918,19918,24.88,Centigrados
19919,19919,30.63,Centigrados
19920,19920,28.97,Centigrados
19921,19921,31.3,Centigrados
19922,19922,25.81,Centigrados
19923,19923,28.77,Centigrados
19924,19924,27.12,Centigrados
19925,19925,25.87,Centigrados
19926,19926,28.81,Centigrados
19927,19927,32.45,Centigrados
19928,19928,36.12,Centigrados
19929,19929,35.42,Centigrados
19930,19930,35.57,Centigrados
19931,19931,36.37,Centigrados
19932,19932,30.85,Centigrados
19933,19933,34.18,Centigrados
19934,19934,35.53,Centigrados
19935,19935,26.3,Centigrados
19936,19936,25.82,Centigrados
19937,19937,33.29,Centigrados
19938,19938,29.52,Centigrados
19939,19939,30.91,Centigrados
19940,19940,30.05,Centigrados
19941,19941,35.36,Centigrados
19942,19942,33.82,Centigrados
19943,19943,28.46,Centigrados
19944,19944,27.55,Centigrados
19945,19945,30.28,Centigrados
19946,19946,31.27,Centigrados
19947,19947,31.65,Centigrados
19948,19948,35.64,Centigrados
19949,19949,27.8,Centigrados
19950,19950,36.96,Centigrados
19951,19951,32.95,Centigrados
19952,19952,28.84,Centigrados
19953,19953,28.24,Centigrados
19954,19954,25.52,Centigrados
19955,19955,32.67,Centigrados
19956,19956,25.5,Centigrados
19957,19957,34.02,Centigrados
19958,19958,34.52,Centigrados
19959,19959,36.69,Centigrados
19960,19960,36.87,Centigrados
19961,19961,27.39,Centigrados
19962,19962,29.52,Centigrados
19963,19963,28.35,Centigrados
19964,19964,34.78,Centigrados
19965,19965,31.97,Centigrados
19966,19966,31.34,Centigrados
19967,19967,34.53,Centigrados
19968,19968,35.71,Centigrados
19969,19969,34.86,Centigrados
19970,19970,32.67,Centigrados
19971,19971,26.6,Centigrados
19972,19972,33.99,Centigrados
19973,19973,33.66,Centigrados
19974,19974,32.4,Centigrados
19975,19975,30.25,Centigrados
19976,19976,33.06,Centigrados
19977,19977,31.25,Centigrados
19978,19978,30.83,Centigrados
19979,19979,33.85,Centigrados
19980,19980,33.91,Centigrados
19981,19981,34.13,Centigrados
19982,19982,31.2,Centigrados
19983,19983,26.42,Centigrados
19984,19984,31.3,Centigrados
19985,19985,31.64,Centigrados
19986,19986,32.4,Centigrados
19987,19987,33.73,Centigrados
19988,19988,22.19,Centigrados
19989,19989,29.43,Centigrados
19990,19990,33.67,Centigrados
19991,19991,24.65,Centigrados
19992,19992,19.87,Centigrados
19993,19993,26.76,Centigrados
19994,19994,31.91,Centigrados
19995,19995,23.63,Centigrados
19996,19996,20.03,Centigrados
19997,19997,30.01,Centigrados
19998,19998,29.38,Centigrados
19999,19999,32.52,Centigrados
20000,20000,28.04,Centigrados
20001,20001,22.83,Centigrados
20002,20002,24.59,Centigrados
20003,20003,25.23,Centigrados
20004,20004,26.09,Centigrados
20005,20005,26.5,Centigrados
20006,20006,19.02,Centigrados
20007,20007,32.84,Centigrados
20008,20008,22.11,Centigrados
20009,20009,22.57,Centigrados
20010,20010,33.57,Centigrados
20011,20011,28.16,Centigrados
20012,20012,26.94,Centigrados
20013,20013,30.9,Centigrados
20014,20014,17.35,Centigrados
20015,20015,17.45,Centigrados
20016,20016,17.4,Centigrados
20017,20017,18.76,Centigrados
20018,20018,17.56,Centigrados
20019,20019,14.38,Centigrados
20020,20020,24.41,Centigrados
20021,20021,24.12,Centigrados
20022,20022,12.65,Centigrados
20023,20023,12.51,Centigrados
20024,20024,20.87,Centigrados
20025,20025,16.73,Centigrados
20026,20026,26.43,Centigrados
20027,20027,14.63,Centigrados
20028,20028,24.85,Centigrados
20029,20029,14.33,Centigrados
20030,20030,23.4,Centigrados
20031,20031,23.54,Centigrados
20032,20032,18.98,Centigrados
20033,20033,13.12,Centigrados
20034,20034,25.12,Centigrados
20035,20035,20.32,Centigrados
20036,20036,23.41,Centigrados
20037,20037,13.56,Centigrados
20038,20038,21.29,Centigrados
20039,20039,27.13,Centigrados
20040,20040,26.1,Centigrados
20041,20041,21.74,Centigrados
20042,20042,25.19,Centigrados
20043,20043,17.51,Centigrados
20044,20044,27.89,Centigrados
20045,20045,21.46,Centigrados
20046,20046,14.05,Centigrados
20047,20047,22.53,Centigrados
20048,20048,22.3,Centigrados
20049,20049,24.42,Centigrados
20050,20050,16.12,Centigrados
20051,20051,13.54,Centigrados
20052,20052,13.16,Centigrados
20053,20053,18.89,Centigrados
20054,20054,27.01,Centigrados
20055,20055,13.34,Centigrados
20056,20056,13.88,Centigrados
20057,20057,19.54,Centigrados
20058,20058,16.48,Centigrados
20059,20059,14.8,Centigrados
20060,20060,17.66,Centigrados
20061,20061,13.34,Centigrados
20062,20062,12.23,Centigrados
20063,20063,19.46,Centigrados
20064,20064,12.13,Centigrados
20065,20065,11.55,Centigrados
20066,20066,19.51,Centigrados
20067,20067,17.6,Centigrados
20068,20068,16.25,Centigrados
20069,20069,19.2,Centigrados
20070,20070,20.79,Centigrados
20071,20071,16.2,Centigrados
20072,20072,17.12,Centigrados
20073,20073,14.43,Centigrados
20074,20074,11.13,Centigrados
20075,20075,14.25,Centigrados
20076,20076,8.87,Centigrados
20077,20077,13.46,Centigrados
20078,20078,10.8,Centigrados
20079,20079,13.97,Centigrados
20080,20080,12.7,Centigrados
20081,20081,14.22,Centigrados
20082,20082,22.78,Centigrados
20083,20083,16.92,Centigrados
20084,20084,10.06,Centigrados
20085,20085,13.61,Centigrados
20086,20086,9.22,Centigrados
20087,20087,9.86,Centigrados
20088,20088,11.52,Centigrados
20089,20089,9.97,Centigrados
20090,20090,11.9,Centigrados
20091,20091,22.7,Centigrados
20092,20092,20.83,Centigrados
20093,20093,24.64,Centigrados
20094,20094,9.77,Centigrados
20095,20095,18.72,Centigrados
20096,20096,14.87,Centigrados
20097,20097,11.74,Centigrados
20098,20098,22.66,Centigrados
20099,20099,14.01,Centigrados
20100,20100,22.91,Centigrados
20101,20101,16.53,Centigrados
20102,20102,13.75,Centigrados
20103,20103,13.08,Centigrados
20104,20104,11.88,Centigrados
20105,20105,17.19,Centigrados
20106,20106,13.32,Centigrados
20107,20107,9.86,Centigrados
20108,20108,9.95,Centigrados
20109,20109,16.16,Centigrados
20110,20110,23.47,Centigrados
20111,20111,15.05,Centigrados
20112,20112,17.7,Centigrados
20113,20113,25.28,Centigrados
20114,20114,25.07,Centigrados
20115,20115,20.79,Centigrados
20116,20116,18.87,Centigrados
20117,20117,18.83,Centigrados
20118,20118,24.97,Centigrados
20119,20119,16.79,Centigrados
20120,20120,22.55,Centigrados
20121,20121,11.65,Centigrados
20122,20122,18.71,Centigrados
20123,20123,20.81,Centigrados
20124,20124,17.29,Centigrados
20125,20125,11.85,Centigrados
20126,20126,18.76,Centigrados
20127,20127,12.15,Centigrados
20128,20128,12.07,Centigrados
20129,20129,26.73,Centigrados
20130,20130,14.26,Centigrados
20131,20131,26.88,Centigrados
20132,20132,17.86,Centigrados
20133,20133,16.84,Centigrados
20134,20134,20.96,Centigrados
20135,20135,15.52,Centigrados
20136,20136,20.42,Centigrados
20137,20137,12.29,Centigrados
20138,20138,14.44,Centigrados
20139,20139,21.39,Centigrados
20140,20140,15.91,Centigrados
20141,20141,21.77,Centigrados
20142,20142,14.55,Centigrados
20143,20143,24.13,Centigrados
20144,20144,18.4,Centigrados
20145,20145,17.89,Centigrados
20146,20146,24.86,Centigrados
20147,20147,25.46,Centigrados
20148,20148,16.2,Centigrados
20149,20149,20.88,Centigrados
20150,20150,19.01,Centigrados
20151,20151,21.62,Centigrados
20152,20152,26.6,Centigrados
20153,20153,13.13,Centigrados
20154,20154,17.49,Centigrados
20155,20155,18.13,Centigrados
20156,20156,24.17,Centigrados
20157,20157,24.07,Centigrados
20158,20158,25.62,Centigrados
20159,20159,22,Centigrados
20160,20160,29.18,Centigrados
20161,20161,18.19,Centigrados
20162,20162,15.61,Centigrados
20163,20163,28.36,Centigrados
20164,20164,14.79,Centigrados
20165,20165,18.71,Centigrados
20166,20166,17.58,Centigrados
20167,20167,25.81,Centigrados
20168,20168,21.32,Centigrados
20169,20169,19.9,Centigrados
20170,20170,21.81,Centigrados
20171,20171,22.91,Centigrados
20172,20172,26.29,Centigrados
20173,20173,30.38,Centigrados
20174,20174,28.73,Centigrados
20175,20175,27.18,Centigrados
20176,20176,18.05,Centigrados
20177,20177,20.89,Centigrados
20178,20178,15.31,Centigrados
20179,20179,26.48,Centigrados
20180,20180,25.96,Centigrados
20181,20181,15.03,Centigrados
20182,20182,17.59,Centigrados
20183,20183,13.9,Centigrados
20184,20184,24.08,Centigrados
20185,20185,18.04,Centigrados
20186,20186,20.53,Centigrados
20187,20187,21.29,Centigrados
20188,20188,14.52,Centigrados
20189,20189,22.02,Centigrados
20190,20190,24.49,Centigrados
20191,20191,14.59,Centigrados
20192,20192,23.87,Centigrados
20193,20193,27.05,Centigrados
20194,20194,29.94,Centigrados
20195,20195,26.34,Centigrados
20196,20196,17.4,Centigrados
20197,20197,27.35,Centigrados
20198,20198,30.27,Centigrados
20199,20199,30.2,Centigrados
20200,20200,25.37,Centigrados
20201,20201,21.65,Centigrados
20202,20202,33.73,Centigrados
20203,20203,29.62,Centigrados
20204,20204,27.23,Centigrados
20205,20205,33.01,Centigrados
20206,20206,19.32,Centigrados
20207,20207,20.26,Centigrados
20208,20208,34.63,Centigrados
20209,20209,19.14,Centigrados
20210,20210,30.29,Centigrados
20211,20211,28.55,Centigrados
20212,20212,31.95,Centigrados
20213,20213,23.56,Centigrados
20214,20214,33.48,Centigrados
20215,20215,19.95,Centigrados
20216,20216,21.31,Centigrados
20217,20217,20.53,Centigrados
20218,20218,27.78,Centigrados
20219,20219,29.1,Centigrados
20220,20220,25.71,Centigrados
20221,20221,28.96,Centigrados
20222,20222,28.5,Centigrados
20223,20223,17.36,Centigrados
20224,20224,34.33,Centigrados
20225,20225,32.82,Centigrados
20226,20226,26.19,Centigrados
20227,20227,33.01,Centigrados
20228,20228,17.01,Centigrados
20229,20229,25.66,Centigrados
20230,20230,22.87,Centigrados
20231,20231,36.11,Centigrados
20232,20232,35.36,Centigrados
20233,20233,35.01,Centigrados
20234,20234,25.86,Centigrados
20235,20235,30.63,Centigrados
20236,20236,36.98,Centigrados
20237,20237,28.26,Centigrados
20238,20238,34.09,Centigrados
20239,20239,25.86,Centigrados
20240,20240,29.54,Centigrados
20241,20241,31.52,Centigrados
20242,20242,35.39,Centigrados
20243,20243,30.34,Centigrados
20244,20244,30.51,Centigrados
20245,20245,35.57,Centigrados
20246,20246,32.69,Centigrados
20247,20247,35.94,Centigrados
20248,20248,27.66,Centigrados
20249,20249,29.69,Centigrados
20250,20250,27.89,Centigrados
20251,20251,32.69,Centigrados
20252,20252,28.57,Centigrados
20253,20253,33.62,Centigrados
20254,20254,30.12,Centigrados
20255,20255,30.67,Centigrados
20256,20256,30.65,Centigrados
20257,20257,35.39,Centigrados
20258,20258,32.75,Centigrados
20259,20259,27.2,Centigrados
20260,20260,35.16,Centigrados
20261,20261,28.72,Centigrados
20262,20262,32.59,Centigrados
20263,20263,33.56,Centigrados
20264,20264,26.73,Centigrados
20265,20265,28.3,Centigrados
20266,20266,28.52,Centigrados
20267,20267,29.11,Centigrados
20268,20268,25.71,Centigrados
20269,20269,34.56,Centigrados
20270,20270,25.44,Centigrados
20271,20271,34.18,Centigrados
20272,20272,36.76,Centigrados
20273,20273,28.26,Centigrados
20274,20274,31.74,Centigrados
20275,20275,26.86,Centigrados
20276,20276,28.81,Centigrados
20277,20277,36.58,Centigrados
20278,20278,30.32,Centigrados
20279,20279,33.71,Centigrados
20280,20280,25.48,Centigrados
20281,20281,33.23,Centigrados
20282,20282,36.49,Centigrados
20283,20283,26.12,Centigrados
20284,20284,26.95,Centigrados
20285,20285,30.21,Centigrados
20286,20286,34.95,Centigrados
20287,20287,33.08,Centigrados
20288,20288,27.32,Centigrados
20289,20289,32.38,Centigrados
20290,20290,34.35,Centigrados
20291,20291,35.44,Centigrados
20292,20292,24.84,Centigrados
20293,20293,25.98,Centigrados
20294,20294,24.85,Centigrados
20295,20295,33.73,Centigrados
20296,20296,30.04,Centigrados
20297,20297,29.76,Centigrados
20298,20298,30.64,Centigrados
20299,20299,27.5,Centigrados
20300,20300,33.01,Centigrados
20301,20301,26.26,Centigrados
20302,20302,26,Centigrados
20303,20303,20.05,Centigrados
20304,20304,29.93,Centigrados
20305,20305,31.52,Centigrados
20306,20306,19.74,Centigrados
20307,20307,26.76,Centigrados
20308,20308,19.66,Centigrados
20309,20309,31.42,Centigrados
20310,20310,24.15,Centigrados
20311,20311,23.85,Centigrados
20312,20312,30.58,Centigrados
20313,20313,28.73,Centigrados
20314,20314,29.61,Centigrados
20315,20315,24.73,Centigrados
20316,20316,30.17,Centigrados
20317,20317,21.19,Centigrados
20318,20318,28.48,Centigrados
20319,20319,32.17,Centigrados
20320,20320,25.77,Centigrados
20321,20321,21.61,Centigrados
20322,20322,15.2,Centigrados
20323,20323,27.75,Centigrados
20324,20324,12.86,Centigrados
20325,20325,25.43,Centigrados
20326,20326,16.43,Centigrados
20327,20327,20.02,Centigrados
20328,20328,27.22,Centigrados
20329,20329,16.53,Centigrados
20330,20330,21.87,Centigrados
20331,20331,16.24,Centigrados
20332,20332,15.69,Centigrados
20333,20333,23.75,Centigrados
20334,20334,14.24,Centigrados
20335,20335,25.12,Centigrados
20336,20336,19.87,Centigrados
20337,20337,22.42,Centigrados
20338,20338,14.06,Centigrados
20339,20339,27.6,Centigrados
20340,20340,23.7,Centigrados
20341,20341,27.34,Centigrados
20342,20342,16.57,Centigrados
20343,20343,22.35,Centigrados
20344,20344,20.3,Centigrados
20345,20345,20.56,Centigrados
20346,20346,17.68,Centigrados
20347,20347,19.89,Centigrados
20348,20348,19.81,Centigrados
20349,20349,24.84,Centigrados
20350,20350,26.52,Centigrados
20351,20351,26.37,Centigrados
20352,20352,26.95,Centigrados
20353,20353,27.01,Centigrados
20354,20354,13.09,Centigrados
20355,20355,13.33,Centigrados
20356,20356,14.97,Centigrados
20357,20357,11.26,Centigrados
20358,20358,17.98,Centigrados
20359,20359,17.85,Centigrados
20360,20360,17.47,Centigrados
20361,20361,20.78,Centigrados
20362,20362,15.48,Centigrados
20363,20363,11.06,Centigrados
20364,20364,18.52,Centigrados
20365,20365,21.49,Centigrados
20366,20366,18.68,Centigrados
20367,20367,9.24,Centigrados
20368,20368,20.58,Centigrados
20369,20369,18.94,Centigrados
20370,20370,16.26,Centigrados
20371,20371,16.49,Centigrados
20372,20372,9.63,Centigrados
20373,20373,14.79,Centigrados
20374,20374,14.22,Centigrados
20375,20375,19.66,Centigrados
20376,20376,8.88,Centigrados
20377,20377,19.47,Centigrados
20378,20378,17.66,Centigrados
20379,20379,19.19,Centigrados
20380,20380,14,Centigrados
20381,20381,13.84,Centigrados
20382,20382,19.82,Centigrados
20383,20383,11.38,Centigrados
20384,20384,17.68,Centigrados
20385,20385,22.41,Centigrados
20386,20386,8.86,Centigrados
20387,20387,19.58,Centigrados
20388,20388,15.23,Centigrados
20389,20389,23.06,Centigrados
20390,20390,20.74,Centigrados
20391,20391,13.21,Centigrados
20392,20392,12.75,Centigrados
20393,20393,16.51,Centigrados
20394,20394,17.33,Centigrados
20395,20395,23.94,Centigrados
20396,20396,13.36,Centigrados
20397,20397,12.19,Centigrados
20398,20398,20.68,Centigrados
20399,20399,20.57,Centigrados
20400,20400,14.9,Centigrados
20401,20401,16.22,Centigrados
20402,20402,12.98,Centigrados
20403,20403,20.67,Centigrados
20404,20404,24.96,Centigrados
20405,20405,22.44,Centigrados
20406,20406,23.39,Centigrados
20407,20407,16.61,Centigrados
20408,20408,15.83,Centigrados
20409,20409,21.47,Centigrados
20410,20410,20.91,Centigrados
20411,20411,20.3,Centigrados
20412,20412,23.08,Centigrados
20413,20413,20.36,Centigrados
20414,20414,17.58,Centigrados
20415,20415,14.34,Centigrados
20416,20416,24.75,Centigrados
20417,20417,21.41,Centigrados
20418,20418,12.33,Centigrados
20419,20419,21.65,Centigrados
20420,20420,10.49,Centigrados
20421,20421,12.07,Centigrados
20422,20422,23.77,Centigrados
20423,20423,14.41,Centigrados
20424,20424,23.64,Centigrados
20425,20425,15.01,Centigrados
20426,20426,23.54,Centigrados
20427,20427,24.23,Centigrados
20428,20428,12.51,Centigrados
20429,20429,25.36,Centigrados
20430,20430,26.49,Centigrados
20431,20431,13.25,Centigrados
20432,20432,13.23,Centigrados
20433,20433,22.57,Centigrados
20434,20434,16.26,Centigrados
20435,20435,21.26,Centigrados
20436,20436,26.43,Centigrados
20437,20437,15.12,Centigrados
20438,20438,22.33,Centigrados
20439,20439,24.85,Centigrados
20440,20440,23.33,Centigrados
20441,20441,12.13,Centigrados
20442,20442,23.54,Centigrados
20443,20443,16,Centigrados
20444,20444,23.88,Centigrados
20445,20445,17.78,Centigrados
20446,20446,26.82,Centigrados
20447,20447,17.2,Centigrados
20448,20448,25.79,Centigrados
20449,20449,14.81,Centigrados
20450,20450,22.09,Centigrados
20451,20451,22.69,Centigrados
20452,20452,20.51,Centigrados
20453,20453,16.05,Centigrados
20454,20454,26.62,Centigrados
20455,20455,11.42,Centigrados
20456,20456,20.29,Centigrados
20457,20457,15.96,Centigrados
20458,20458,24.87,Centigrados
20459,20459,13.6,Centigrados
20460,20460,19.89,Centigrados
20461,20461,20.44,Centigrados
20462,20462,13.67,Centigrados
20463,20463,14.05,Centigrados
20464,20464,15.67,Centigrados
20465,20465,17.93,Centigrados
20466,20466,22.86,Centigrados
