ID_Partido,Liga,Temporada,Fecha,Hora,Equipo Local,Goles Equipo Local,Equipo Visitante,Goles Equipo Visitante,Temperatura,Altitud
17664,Bundesliga,1994-95,3/17/1995,2:55:08,1. FC Kaiserslautern,1,KFC Uerdingen 05,1,13.68,99
17665,Bundesliga,1994-95,3/17/1995,2:55:08,Borussia Mönchengladbach,2,Werder Bremen,0,23.68,150
17666,Bundesliga,1994-95,3/18/1995,2:55:08,Borussia Dortmund,0,Bayer 04 Leverkusen,3,13.1,306
17667,Bundesliga,1994-95,3/18/1995,2:55:08,Eintracht Fráncfort,2,VfB Stuttgart,2,20.62,348
17668,Bundesliga,1994-95,3/18/1995,2:55:08,FC Köln,5,FC Schalke 04,1,25.5,253
17669,Bundesliga,1994-95,3/18/1995,2:55:08,SC Friburgo,1,VfL Bochum,2,26.63,254
17670,Bundesliga,1994-95,3/18/1995,3:03:46,Hamburger SV,1,Bayern de Múnich,1,23,299
17671,Bundesliga,1994-95,3/18/1995,3:03:46,TSV 1860 Múnich,1,Karlsruher SC,0,16.59,239
17672,Bundesliga,1994-95,3/19/1995,3:05:13,MSV Duisburg,1,Dinamo Dresde,1,13.75,269
17673,Bundesliga,1994-95,3/21/1995,3:05:13,TSV 1860 Múnich,1,KFC Uerdingen 05,1,13.91,133
17674,Bundesliga,1994-95,3/25/1995,3:05:13,Bayern de Múnich,1,TSV 1860 Múnich,0,24.46,240
17675,Bundesliga,1994-95,3/25/1995,3:05:13,VfL Bochum,0,Borussia Mönchengladbach,2,16.36,115
17676,Bundesliga,1994-95,3/25/1995,3:05:13,Dinamo Dresde,1,Hamburger SV,1,16.34,77
17677,Bundesliga,1994-95,3/25/1995,3:05:13,Karlsruher SC,0,FC Köln,0,16.68,160
17678,Bundesliga,1994-95,3/25/1995,3:05:13,Bayer 04 Leverkusen,2,SC Friburgo,4,23.68,214
17679,Bundesliga,1994-95,3/25/1995,3:05:13,FC Schalke 04,0,1. FC Kaiserslautern,1,19.87,370
17680,Bundesliga,1994-95,3/25/1995,3:13:51,VfB Stuttgart,0,Borussia Dortmund,0,25.93,295
17681,Bundesliga,1994-95,3/25/1995,3:15:18,KFC Uerdingen 05,1,Ein Frankfurt,1,21.38,166
17682,Bundesliga,1994-95,3/25/1995,3:15:18,Werder Bremen,5,MSV Duisburg,1,20.85,75
17683,Bundesliga,1994-95,3/31/1995,3:15:18,MSV Duisburg,3,VfL Bochum,1,16.63,228
17684,Bundesliga,1994-95,3/31/1995,3:15:18,Eintracht Fráncfort,0,FC Schalke 04,3,26.28,314
17685,Bundesliga,1994-95,4/1/1995,3:15:18,Borussia Dortmund,3,KFC Uerdingen 05,1,24.63,269
17686,Bundesliga,1994-95,4/1/1995,3:15:18,FC Köln,3,Bayern de Múnich,1,28.33,219
17687,Bundesliga,1994-95,4/1/1995,3:15:18,1. FC Kaiserslautern,0,Karlsruher SC,0,23.59,89
17688,Bundesliga,1994-95,4/1/1995,3:15:18,Borussia Mönchengladbach,1,SC Friburgo,2,25.73,180
17689,Bundesliga,1994-95,4/1/1995,3:15:18,TSV 1860 Múnich,3,Dinamo Dresde,1,15.19,312
17690,Bundesliga,1994-95,4/1/1995,3:23:56,VfB Stuttgart,4,Bayer 04 Leverkusen,2,14.27,178
17691,Bundesliga,1994-95,4/2/1995,3:23:56,Hamburger SV,0,Werder Bremen,0,15.48,268
17692,Bundesliga,1994-95,4/7/1995,3:23:56,VfL Bochum,0,Hamburger SV,0,30.74,184
17693,Bundesliga,1994-95,4/7/1995,3:25:22,KFC Uerdingen 05,4,VfB Stuttgart,1,15.51,150
17694,Bundesliga,1994-95,4/8/1995,3:25:22,Bayern de Múnich,1,1. FC Kaiserslautern,1,16.51,239
17695,Bundesliga,1994-95,4/8/1995,3:25:22,Dinamo Dresde,1,FC Köln,3,16.48,186
17696,Bundesliga,1994-95,4/8/1995,3:25:22,SC Friburgo,3,MSV Duisburg,0,26.33,96
17697,Bundesliga,1994-95,4/8/1995,3:25:22,Karlsruher SC,1,Ein Frankfurt,1,14.56,282
17698,Bundesliga,1994-95,4/8/1995,3:25:22,Bayer 04 Leverkusen,3,Borussia Mönchengladbach,1,25.54,51
17699,Bundesliga,1994-95,4/8/1995,3:25:22,FC Schalke 04,0,Borussia Dortmund,0,18.47,365
17700,Bundesliga,1994-95,4/9/1995,3:33:57,Werder Bremen,2,TSV 1860 Múnich,0,19.13,58
17701,Bundesliga,1994-95,4/13/1995,3:33:57,Borussia Dortmund,2,Karlsruher SC,1,23.99,185
17702,Bundesliga,1994-95,4/13/1995,3:35:24,Hamburger SV,1,SC Friburgo,2,26.54,276
17703,Bundesliga,1994-95,4/13/1995,3:35:24,KFC Uerdingen 05,0,Bayer 04 Leverkusen,1,30.71,248
17704,Bundesliga,1994-95,4/15/1995,3:35:24,MSV Duisburg,0,Borussia Mönchengladbach,2,22.3,300
17705,Bundesliga,1994-95,4/15/1995,3:35:24,Eintracht Fráncfort,2,Bayern de Múnich,0,15.98,195
17706,Bundesliga,1994-95,4/15/1995,3:35:24,FC Köln,1,Werder Bremen,1,21.63,95
17707,Bundesliga,1994-95,4/15/1995,3:35:24,1. FC Kaiserslautern,3,Dinamo Dresde,1,30.52,191
17708,Bundesliga,1994-95,4/15/1995,3:35:24,VfB Stuttgart,1,FC Schalke 04,1,14.19,252
17709,Bundesliga,1994-95,4/16/1995,3:35:24,TSV 1860 Múnich,4,VfL Bochum,0,21.34,134
17710,Bundesliga,1994-95,4/21/1995,3:39:43,VfL Bochum,1,FC Köln,0,18.21,127
17711,Bundesliga,1994-95,4/21/1995,3:39:43,Karlsruher SC,3,VfB Stuttgart,1,31.33,211
17712,Bundesliga,1994-95,4/21/1995,3:39:43,Borussia Mönchengladbach,2,Hamburger SV,1,21.61,259
17713,Bundesliga,1994-95,4/22/1995,3:39:43,Bayern de Múnich,2,Borussia Dortmund,1,13.94,350
17714,Bundesliga,1994-95,4/22/1995,3:39:43,Dinamo Dresde,1,Ein Frankfurt,2,17.29,331
17715,Bundesliga,1994-95,4/22/1995,3:39:43,SC Friburgo,1,TSV 1860 Múnich,1,16.31,84
17716,Bundesliga,1994-95,4/22/1995,3:39:43,Bayer 04 Leverkusen,2,MSV Duisburg,0,22.6,180
17717,Bundesliga,1994-95,4/22/1995,3:39:43,FC Schalke 04,2,KFC Uerdingen 05,0,29.79,374
17718,Bundesliga,1994-95,4/22/1995,3:39:43,Werder Bremen,2,1. FC Kaiserslautern,2,15.31,350
17719,Bundesliga,1994-95,4/28/1995,3:41:09,FC Köln,2,SC Friburgo,0,24.66,366
17720,Bundesliga,1994-95,4/28/1995,3:44:02,Hamburger SV,3,MSV Duisburg,0,18.79,63
17721,Bundesliga,1994-95,4/29/1995,3:44:02,Borussia Dortmund,2,Dinamo Dresde,0,30.45,364
17722,Bundesliga,1994-95,4/29/1995,3:44:02,1. FC Kaiserslautern,3,VfL Bochum,1,30.24,291
17723,Bundesliga,1994-95,4/29/1995,3:45:28,TSV 1860 Múnich,2,Borussia Mönchengladbach,0,25.94,90
17724,Bundesliga,1994-95,4/29/1995,3:45:28,FC Schalke 04,3,Bayer 04 Leverkusen,2,14.96,221
17725,Bundesliga,1994-95,4/29/1995,3:45:28,VfB Stuttgart,0,Bayern de Múnich,2,13.99,290
17726,Bundesliga,1994-95,4/29/1995,3:45:28,KFC Uerdingen 05,0,Karlsruher SC,0,17.78,48
17727,Bundesliga,1994-95,4/30/1995,3:45:28,Eintracht Fráncfort,0,Werder Bremen,0,30.03,108
17728,Bundesliga,1994-95,5/5/1995,3:45:28,MSV Duisburg,1,TSV 1860 Múnich,1,14.37,84
17729,Bundesliga,1994-95,5/5/1995,3:45:28,SC Friburgo,4,1. FC Kaiserslautern,1,19.37,151
17730,Bundesliga,1994-95,5/6/1995,3:54:07,Bayern de Múnich,2,KFC Uerdingen 05,1,20.08,97
17731,Bundesliga,1994-95,5/6/1995,3:54:07,VfL Bochum,0,Ein Frankfurt,1,27.11,339
17732,Bundesliga,1994-95,5/6/1995,3:54:07,Dinamo Dresde,1,VfB Stuttgart,1,23.89,332
17733,Bundesliga,1994-95,5/6/1995,3:55:33,Karlsruher SC,2,FC Schalke 04,2,30.56,270
17734,Bundesliga,1994-95,5/6/1995,3:55:33,Bayer 04 Leverkusen,3,Hamburger SV,1,31.52,107
17735,Bundesliga,1994-95,5/6/1995,3:55:33,Borussia Mönchengladbach,0,FC Köln,0,24.64,118
17736,Bundesliga,1994-95,5/7/1995,3:55:33,Werder Bremen,3,Borussia Dortmund,1,20.34,253
17737,Bundesliga,1994-95,5/12/1995,3:55:33,Karlsruher SC,2,Bayer 04 Leverkusen,4,24.49,57
17738,Bundesliga,1994-95,5/12/1995,3:55:33,KFC Uerdingen 05,3,Dinamo Dresde,1,28.06,337
17739,Bundesliga,1994-95,5/13/1995,3:55:33,Borussia Dortmund,3,VfL Bochum,1,24.07,63
17740,Bundesliga,1994-95,5/13/1995,4:04:12,Eintracht Fráncfort,1,SC Friburgo,2,27.37,172
17741,Bundesliga,1994-95,5/13/1995,4:04:12,FC Köln,0,MSV Duisburg,3,20.12,269
17742,Bundesliga,1994-95,5/13/1995,4:05:38,1. FC Kaiserslautern,2,Borussia Mönchengladbach,2,17.74,183
17743,Bundesliga,1994-95,5/13/1995,4:05:38,TSV 1860 Múnich,1,Hamburger SV,1,29.82,90
17744,Bundesliga,1994-95,5/13/1995,4:05:38,VfB Stuttgart,1,Werder Bremen,4,31.84,169
17745,Bundesliga,1994-95,5/14/1995,4:05:38,FC Schalke 04,0,Bayern de Múnich,3,19.11,331
17746,Bundesliga,1994-95,5/19/1995,4:05:38,Hamburger SV,0,FC Köln,4,30.88,52
17747,Bundesliga,1994-95,5/19/1995,4:05:38,Bayer 04 Leverkusen,0,TSV 1860 Múnich,2,25.93,177
17748,Bundesliga,1994-95,5/20/1995,4:05:38,Bayern de Múnich,0,Karlsruher SC,1,34.15,288
17749,Bundesliga,1994-95,5/20/1995,4:05:38,VfL Bochum,4,VfB Stuttgart,0,18.09,111
17750,Bundesliga,1994-95,5/20/1995,4:14:16,Dinamo Dresde,2,FC Schalke 04,1,23.3,139
17751,Bundesliga,1994-95,5/20/1995,4:15:43,MSV Duisburg,3,1. FC Kaiserslautern,2,20.87,266
17752,Bundesliga,1994-95,5/20/1995,4:15:43,SC Friburgo,1,Borussia Dortmund,1,22.9,187
17753,Bundesliga,1994-95,5/20/1995,4:15:43,Werder Bremen,6,KFC Uerdingen 05,1,17.17,97
17754,Bundesliga,1994-95,5/21/1995,4:15:43,Borussia Mönchengladbach,2,Ein Frankfurt,0,24.64,79
17755,Bundesliga,1994-95,5/26/1995,4:15:43,1. FC Kaiserslautern,4,Hamburger SV,1,30.82,163
17756,Bundesliga,1994-95,5/26/1995,4:15:43,TSV 1860 Múnich,2,FC Köln,1,33.09,80
17757,Bundesliga,1994-95,5/27/1995,4:15:43,Eintracht Fráncfort,4,MSV Duisburg,1,34.57,130
17758,Bundesliga,1994-95,5/27/1995,4:15:43,Karlsruher SC,5,Dinamo Dresde,3,19.67,170
17759,Bundesliga,1994-95,5/27/1995,4:15:43,Bayer 04 Leverkusen,2,Bayern de Múnich,0,24.67,330
17760,Bundesliga,1994-95,5/27/1995,4:24:21,FC Schalke 04,4,Werder Bremen,2,21.63,140
17761,Bundesliga,1994-95,5/27/1995,4:25:48,VfB Stuttgart,1,SC Friburgo,0,31.19,302
17762,Bundesliga,1994-95,5/27/1995,4:25:48,KFC Uerdingen 05,2,VfL Bochum,1,19.53,58
17763,Bundesliga,1994-95,5/28/1995,4:25:48,Borussia Dortmund,1,Borussia Mönchengladbach,1,23.03,55
17764,Bundesliga,1994-95,6/10/1995,4:25:48,VfL Bochum,5,FC Schalke 04,1,20.51,353
17765,Bundesliga,1994-95,6/10/1995,4:25:48,Dinamo Dresde,0,Bayern de Múnich,1,22.68,166
17766,Bundesliga,1994-95,6/10/1995,4:25:48,MSV Duisburg,2,Borussia Dortmund,3,32.65,111
17767,Bundesliga,1994-95,6/10/1995,4:25:48,FC Köln,3,Bayer 04 Leverkusen,3,25.8,279
17768,Bundesliga,1994-95,6/10/1995,4:25:48,SC Friburgo,1,KFC Uerdingen 05,0,29.58,49
17769,Bundesliga,1994-95,6/10/1995,4:25:48,Hamburger SV,3,Ein Frankfurt,1,28.83,168
17770,Bundesliga,1994-95,6/10/1995,4:34:26,Borussia Mönchengladbach,3,VfB Stuttgart,1,38.53,363
17771,Bundesliga,1994-95,6/10/1995,4:34:26,TSV 1860 Múnich,1,1. FC Kaiserslautern,3,34.19,338
17772,Bundesliga,1994-95,6/10/1995,4:34:26,Werder Bremen,2,Karlsruher SC,1,37.57,364
17773,Bundesliga,1994-95,6/17/1995,4:35:52,Bayern de Múnich,3,Werder Bremen,1,29.47,372
17774,Bundesliga,1994-95,6/17/1995,4:35:52,Borussia Dortmund,2,Hamburger SV,0,28.96,68
17775,Bundesliga,1994-95,6/17/1995,4:35:52,Eintracht Fráncfort,3,TSV 1860 Múnich,1,36.08,210
17776,Bundesliga,1994-95,6/17/1995,4:35:52,1. FC Kaiserslautern,3,FC Köln,1,26.65,262
17777,Bundesliga,1994-95,6/17/1995,4:35:52,Karlsruher SC,2,VfL Bochum,2,25.71,257
17778,Bundesliga,1994-95,6/17/1995,4:35:52,Bayer 04 Leverkusen,2,Dinamo Dresde,2,28.47,205
17779,Bundesliga,1994-95,6/17/1995,4:35:52,FC Schalke 04,1,SC Friburgo,2,37.59,219
17780,Bundesliga,1994-95,6/17/1995,7:15:43,VfB Stuttgart,3,MSV Duisburg,1,32.56,308
17781,Bundesliga,1994-95,6/17/1995,7:17:09,KFC Uerdingen 05,3,Borussia Mönchengladbach,2,24.77,268
17782,Bundesliga,1995-96,8/11/1995,7:17:09,Borussia Dortmund,1,1. FC Kaiserslautern,1,36.5,51
17783,Bundesliga,1995-96,8/11/1995,7:17:09,VfB Stuttgart,0,KFC Uerdingen 05,0,29.18,137
17784,Bundesliga,1995-96,8/11/1995,7:17:09,Werder Bremen,1,Fortuna Düsseldorf,1,35.66,253
17785,Bundesliga,1995-96,8/12/1995,7:17:09,Bayern de Múnich,3,Hamburger SV,2,35.33,314
17786,Bundesliga,1995-96,8/12/1995,7:17:09,Eintracht Fráncfort,2,Karlsruher SC,2,31.18,335
17787,Bundesliga,1995-96,8/12/1995,7:17:09,FC Köln,0,FC Schalke 04,1,34.25,166
17788,Bundesliga,1995-96,8/12/1995,7:17:09,FC Hansa Rostock,1,Bayer 04 Leverkusen,2,29.08,174
17789,Bundesliga,1995-96,8/12/1995,7:17:09,FC St. Pauli,4,TSV 1860 Múnich,2,31.16,252
17790,Bundesliga,1995-96,8/13/1995,7:25:48,Borussia Mönchengladbach,1,SC Friburgo,0,34.33,90
17791,Bundesliga,1995-96,8/18/1995,7:25:48,SC Friburgo,0,FC St. Pauli,2,31.91,234
17792,Bundesliga,1995-96,8/18/1995,7:25:48,Hamburger SV,3,Werder Bremen,3,34.5,121
17793,Bundesliga,1995-96,8/18/1995,7:25:48,FC Schalke 04,1,FC Hansa Rostock,3,28.89,178
17794,Bundesliga,1995-96,8/19/1995,7:25:48,1. FC Kaiserslautern,1,Borussia Mönchengladbach,3,25.8,86
17795,Bundesliga,1995-96,8/19/1995,7:27:14,Karlsruher SC,2,Bayern de Múnich,6,27.39,72
17796,Bundesliga,1995-96,8/19/1995,7:27:14,Bayer 04 Leverkusen,1,Borussia Dortmund,1,34.56,317
17797,Bundesliga,1995-96,8/19/1995,7:27:14,TSV 1860 Múnich,1,VfB Stuttgart,1,25.83,63
17798,Bundesliga,1995-96,8/19/1995,7:27:14,KFC Uerdingen 05,1,Ein Frankfurt,1,26.41,162
17799,Bundesliga,1995-96,8/20/1995,7:27:14,Fortuna Düsseldorf,1,FC Köln,1,36.07,296
17800,Bundesliga,1995-96,8/29/1995,7:35:52,FC Köln,3,Hamburger SV,2,33.69,267
17801,Bundesliga,1995-96,8/29/1995,7:35:52,FC Hansa Rostock,3,Borussia Dortmund,2,26.98,124
17802,Bundesliga,1995-96,8/29/1995,7:37:19,Borussia Mönchengladbach,0,Bayer 04 Leverkusen,0,34.94,292
17803,Bundesliga,1995-96,8/29/1995,7:37:19,FC St. Pauli,1,1. FC Kaiserslautern,2,31.75,280
17804,Bundesliga,1995-96,8/29/1995,7:37:19,Werder Bremen,1,Karlsruher SC,0,27.78,114
17805,Bundesliga,1995-96,8/30/1995,7:37:19,Bayern de Múnich,2,KFC Uerdingen 05,0,27.16,106
17806,Bundesliga,1995-96,8/30/1995,7:37:19,Eintracht Fráncfort,4,TSV 1860 Múnich,2,29.81,100
17807,Bundesliga,1995-96,8/30/1995,7:37:19,FC Schalke 04,1,Fortuna Düsseldorf,1,27.6,339
17808,Bundesliga,1995-96,8/30/1995,7:37:19,VfB Stuttgart,3,SC Friburgo,1,27.85,135
17809,Bundesliga,1995-96,9/1/1995,7:37:19,Borussia Dortmund,2,Borussia Mönchengladbach,1,32.59,303
17810,Bundesliga,1995-96,9/1/1995,7:45:57,Karlsruher SC,1,FC Köln,0,35.37,158
17811,Bundesliga,1995-96,9/2/1995,7:45:57,Fortuna Düsseldorf,2,FC Hansa Rostock,2,29.01,268
17812,Bundesliga,1995-96,9/2/1995,7:45:57,SC Friburgo,2,Ein Frankfurt,0,30.24,216
17813,Bundesliga,1995-96,9/2/1995,7:45:57,Hamburger SV,1,FC Schalke 04,1,33.24,168
17814,Bundesliga,1995-96,9/2/1995,7:45:57,1. FC Kaiserslautern,1,VfB Stuttgart,1,29.38,266
17815,Bundesliga,1995-96,9/2/1995,7:47:24,Bayer 04 Leverkusen,1,FC St. Pauli,1,29.68,121
17816,Bundesliga,1995-96,9/2/1995,7:47:24,TSV 1860 Múnich,0,Bayern de Múnich,2,25.53,330
17817,Bundesliga,1995-96,9/2/1995,7:47:24,KFC Uerdingen 05,3,Werder Bremen,0,34.89,201
17818,Bundesliga,1995-96,9/8/1995,7:47:24,FC Köln,0,KFC Uerdingen 05,0,34.3,253
17819,Bundesliga,1995-96,9/8/1995,7:47:24,Werder Bremen,2,TSV 1860 Múnich,0,27.58,368
17820,Bundesliga,1995-96,9/9/1995,7:56:06,Bayern de Múnich,2,SC Friburgo,0,32.56,157
17821,Bundesliga,1995-96,9/9/1995,7:56:06,Fortuna Düsseldorf,2,Hamburger SV,2,27.04,302
17822,Bundesliga,1995-96,9/9/1995,7:57:32,Eintracht Fráncfort,3,1. FC Kaiserslautern,1,27.03,337
17823,Bundesliga,1995-96,9/9/1995,7:57:32,FC Hansa Rostock,2,Borussia Mönchengladbach,3,26.56,307
17824,Bundesliga,1995-96,9/9/1995,7:57:32,FC Schalke 04,2,Karlsruher SC,1,33.6,136
17825,Bundesliga,1995-96,9/9/1995,7:57:32,FC St. Pauli,0,Borussia Dortmund,3,32.15,163
17826,Bundesliga,1995-96,9/9/1995,7:57:32,VfB Stuttgart,1,Bayer 04 Leverkusen,4,29.5,112
17827,Bundesliga,1995-96,9/15/1995,7:57:32,1. FC Kaiserslautern,2,Bayern de Múnich,3,31.33,217
17828,Bundesliga,1995-96,9/15/1995,7:57:32,Karlsruher SC,3,Fortuna Düsseldorf,1,35.98,164
17829,Bundesliga,1995-96,9/16/1995,7:57:32,Borussia Dortmund,6,VfB Stuttgart,3,34.19,220
17830,Bundesliga,1995-96,9/16/1995,8:06:10,SC Friburgo,0,Werder Bremen,1,27.32,238
17831,Bundesliga,1995-96,9/16/1995,8:07:37,Bayer 04 Leverkusen,2,Ein Frankfurt,0,26.65,158
17832,Bundesliga,1995-96,9/16/1995,8:07:37,TSV 1860 Múnich,2,FC Köln,1,34.3,116
17833,Bundesliga,1995-96,9/16/1995,8:07:37,KFC Uerdingen 05,1,FC Schalke 04,1,30.99,125
17834,Bundesliga,1995-96,9/17/1995,8:07:37,Hamburger SV,1,FC Hansa Rostock,1,32.11,336
17835,Bundesliga,1995-96,9/17/1995,8:07:37,Borussia Mönchengladbach,2,FC St. Pauli,4,27.08,223
17836,Bundesliga,1995-96,9/22/1995,8:07:37,Fortuna Düsseldorf,1,KFC Uerdingen 05,0,33.69,351
17837,Bundesliga,1995-96,9/22/1995,8:07:37,Eintracht Fráncfort,3,Borussia Dortmund,4,29.7,113
17838,Bundesliga,1995-96,9/23/1995,8:07:37,Bayern de Múnich,1,Bayer 04 Leverkusen,0,27.73,359
17839,Bundesliga,1995-96,9/23/1995,8:07:37,FC Köln,1,SC Friburgo,1,34.84,263
17840,Bundesliga,1995-96,9/23/1995,8:16:15,Hamburger SV,0,Karlsruher SC,0,34.36,186
17841,Bundesliga,1995-96,9/23/1995,8:16:15,FC Hansa Rostock,2,FC St. Pauli,0,36.63,366
17842,Bundesliga,1995-96,9/23/1995,8:16:15,VfB Stuttgart,5,Borussia Mönchengladbach,0,26.88,372
17843,Bundesliga,1995-96,9/23/1995,8:16:15,Werder Bremen,1,1. FC Kaiserslautern,1,27.61,334
17844,Bundesliga,1995-96,9/24/1995,8:17:42,FC Schalke 04,1,TSV 1860 Múnich,1,33.44,345
17845,Bundesliga,1995-96,9/29/1995,8:17:42,FC St. Pauli,1,VfB Stuttgart,3,26.66,308
17846,Bundesliga,1995-96,9/29/1995,8:17:42,KFC Uerdingen 05,1,Hamburger SV,1,25.64,267
17847,Bundesliga,1995-96,9/30/1995,8:17:42,SC Friburgo,1,FC Schalke 04,2,28.67,105
17848,Bundesliga,1995-96,9/30/1995,8:17:42,1. FC Kaiserslautern,1,FC Köln,1,25.14,61
17849,Bundesliga,1995-96,9/30/1995,8:17:42,Karlsruher SC,0,FC Hansa Rostock,2,26.66,344
17850,Bundesliga,1995-96,9/30/1995,8:26:20,Bayer 04 Leverkusen,2,Werder Bremen,2,28.65,125
17851,Bundesliga,1995-96,9/30/1995,8:27:46,TSV 1860 Múnich,2,Fortuna Düsseldorf,1,26.5,285
17852,Bundesliga,1995-96,10/1/1995,8:27:46,Borussia Dortmund,3,Bayern de Múnich,1,35.72,362
17853,Bundesliga,1995-96,10/1/1995,8:27:46,Borussia Mönchengladbach,4,Ein Frankfurt,1,33.58,95
17854,Bundesliga,1995-96,10/13/1995,8:27:46,FC Hansa Rostock,3,VfB Stuttgart,3,22.74,336
17855,Bundesliga,1995-96,10/13/1995,8:27:46,FC Schalke 04,1,1. FC Kaiserslautern,1,30.79,173
17856,Bundesliga,1995-96,10/14/1995,8:27:46,Bayern de Múnich,1,Borussia Mönchengladbach,2,23.75,82
17857,Bundesliga,1995-96,10/14/1995,8:27:46,Fortuna Düsseldorf,0,SC Friburgo,0,25.7,158
17858,Bundesliga,1995-96,10/14/1995,8:27:46,Eintracht Fráncfort,2,FC St. Pauli,2,21.76,51
17859,Bundesliga,1995-96,10/14/1995,8:27:46,Hamburger SV,2,TSV 1860 Múnich,2,20.79,103
17860,Bundesliga,1995-96,10/14/1995,8:36:25,Karlsruher SC,2,KFC Uerdingen 05,0,28.56,368
17861,Bundesliga,1995-96,10/14/1995,8:36:25,Werder Bremen,2,Borussia Dortmund,2,27.02,276
17862,Bundesliga,1995-96,10/15/1995,8:36:25,FC Köln,2,Bayer 04 Leverkusen,2,22.09,231
17863,Bundesliga,1995-96,10/20/1995,8:36:25,Bayer 04 Leverkusen,0,FC Schalke 04,0,19.25,76
17864,Bundesliga,1995-96,10/20/1995,8:36:25,KFC Uerdingen 05,1,FC Hansa Rostock,1,26.23,329
17865,Bundesliga,1995-96,10/21/1995,8:37:51,Borussia Dortmund,3,FC Köln,0,23.07,351
17866,Bundesliga,1995-96,10/21/1995,8:37:51,SC Friburgo,0,Hamburger SV,3,28.9,129
17867,Bundesliga,1995-96,10/21/1995,8:37:51,1. FC Kaiserslautern,2,Fortuna Düsseldorf,0,32.28,68
17868,Bundesliga,1995-96,10/21/1995,8:37:51,TSV 1860 Múnich,1,Karlsruher SC,1,23.1,347
17869,Bundesliga,1995-96,10/21/1995,8:37:51,FC St. Pauli,0,Bayern de Múnich,1,26.15,284
17870,Bundesliga,1995-96,10/21/1995,8:46:30,VfB Stuttgart,3,Ein Frankfurt,2,31.55,186
17871,Bundesliga,1995-96,10/22/1995,8:47:56,Borussia Mönchengladbach,1,Werder Bremen,0,30.5,130
17872,Bundesliga,1995-96,10/27/1995,8:47:56,FC Köln,0,Borussia Mönchengladbach,2,19.84,316
17873,Bundesliga,1995-96,10/27/1995,8:47:56,Karlsruher SC,1,SC Friburgo,1,32.84,235
17874,Bundesliga,1995-96,10/28/1995,8:47:56,Bayern de Múnich,5,VfB Stuttgart,3,20.19,224
17875,Bundesliga,1995-96,10/28/1995,8:47:56,Fortuna Düsseldorf,1,Bayer 04 Leverkusen,1,26.49,372
17876,Bundesliga,1995-96,10/28/1995,8:47:56,Hamburger SV,1,1. FC Kaiserslautern,0,22.74,174
17877,Bundesliga,1995-96,10/28/1995,8:47:56,FC Hansa Rostock,1,Ein Frankfurt,1,26.73,327
17878,Bundesliga,1995-96,10/28/1995,8:47:56,FC Schalke 04,1,Borussia Dortmund,2,20.4,367
17879,Bundesliga,1995-96,10/28/1995,8:47:56,Werder Bremen,1,FC St. Pauli,1,25.68,374
17880,Bundesliga,1995-96,10/29/1995,9:06:39,KFC Uerdingen 05,2,TSV 1860 Múnich,0,25.08,300
17881,Bundesliga,1995-96,11/3/1995,9:06:39,Bayer 04 Leverkusen,0,Hamburger SV,1,28.46,210
17882,Bundesliga,1995-96,11/3/1995,9:06:39,FC St. Pauli,3,FC Köln,3,24.09,173
17883,Bundesliga,1995-96,11/4/1995,9:06:39,Borussia Dortmund,3,Fortuna Düsseldorf,0,20.98,195
17884,Bundesliga,1995-96,11/4/1995,9:08:06,Eintracht Fráncfort,4,Bayern de Múnich,1,18.53,206
17885,Bundesliga,1995-96,11/4/1995,9:08:06,SC Friburgo,1,KFC Uerdingen 05,1,19.98,181
17886,Bundesliga,1995-96,11/4/1995,9:08:06,1. FC Kaiserslautern,2,Karlsruher SC,2,18.54,344
17887,Bundesliga,1995-96,11/4/1995,9:08:06,TSV 1860 Múnich,1,FC Hansa Rostock,1,25.79,332
17888,Bundesliga,1995-96,11/4/1995,9:08:06,VfB Stuttgart,1,Werder Bremen,1,25.98,271
17889,Bundesliga,1995-96,11/5/1995,9:08:06,Borussia Mönchengladbach,4,FC Schalke 04,1,25.12,356
17890,Bundesliga,1995-96,11/10/1995,9:16:44,Hamburger SV,2,Borussia Dortmund,2,16.43,310
17891,Bundesliga,1995-96,11/10/1995,9:18:10,FC Hansa Rostock,0,Bayern de Múnich,0,17.57,290
17892,Bundesliga,1995-96,11/10/1995,9:18:10,KFC Uerdingen 05,1,1. FC Kaiserslautern,1,19.95,48
17893,Bundesliga,1995-96,11/11/1995,9:18:10,Fortuna Düsseldorf,3,Borussia Mönchengladbach,2,19.05,259
17894,Bundesliga,1995-96,11/11/1995,9:18:10,FC Köln,2,VfB Stuttgart,2,21.69,45
17895,Bundesliga,1995-96,11/11/1995,9:18:10,Karlsruher SC,1,Bayer 04 Leverkusen,4,16.73,165
17896,Bundesliga,1995-96,11/11/1995,9:18:10,TSV 1860 Múnich,3,SC Friburgo,0,14.53,313
17897,Bundesliga,1995-96,11/11/1995,9:18:10,FC Schalke 04,2,FC St. Pauli,0,18.84,101
17898,Bundesliga,1995-96,11/11/1995,9:18:10,Werder Bremen,1,Ein Frankfurt,1,16.03,191
17899,Bundesliga,1995-96,11/17/1995,9:18:10,Borussia Mönchengladbach,1,Hamburger SV,2,15.68,113
17900,Bundesliga,1995-96,11/17/1995,9:26:49,FC St. Pauli,2,Fortuna Düsseldorf,1,19.81,325
17901,Bundesliga,1995-96,11/18/1995,9:26:49,Bayern de Múnich,2,Werder Bremen,0,14.68,102
